Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB08061,Principal Platform Engineer (Pulumi/AWS),DevOps Engineer,Lead,EdTech,Pulumi/AWS,Kubernetes | Trivy | Datadog | Snyk | Jaeger | eBPF | Linux,Docker | Kubernetes | Terraform | CI/CD | Linux,10,B.Sc. Computer Science,AWS Certified DevOps Engineer – Professional,1,18,231500,Full-Time,Hybrid,Wipro,Enterprise (5000+),Singapore,Singapore,2024-07-11,"Shape the future of EdTech at Wipro. As a Principal Platform Engineer (Pulumi/AWS) you will automate provisioning, patching, and configuration management with hands-on mastery of Kubernetes and Trivy. We value deep knowledge of Datadog and a pragmatic, ownership-driven mindset. 10 years' experience required. B.Sc. Computer Science preferred. Full-Time | Hybrid."
JOB08062,SOC Analyst (Tier 3),Cybersecurity Analyst,Mid-Level,Aerospace,MITRE ATT&CK,Carbon Black | Malware Analysis | Kali Linux | IBM QRadar | Zero Trust | PAM | SOAR | Tenable Nessus | Elastic SIEM | Splunk,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,3,M.Sc. Artificial Intelligence,GIAC GSEC | CEH (Certified Ethical Hacker) | CISM | OSCP,4,16,102500,Full-Time,Hybrid,Elastic,Large (1001–5000),Berlin,Germany,2024-07-23,"We're looking for a SOC Analyst (Tier 3) at Elastic to power our Aerospace platform. Day-to-day, you'll investigate and contain security incidents with deep expertise in Carbon Black and Malware Analysis. You bring 3+ years, strong Kali Linux skills, and a M.Sc. Artificial Intelligence (or equivalent). Full-Time | Hybrid | Large (1001–5000)."
JOB08063,Android Developer – Swift/CoreML,Mobile App Developer,Mid-Level,EdTech,Swift/CoreML,MVI | SwiftUI | Clean Architecture | Kotlin Multiplatform | Fastlane | App Store Connect | Flutter,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,4,M.Sc. Artificial Intelligence,None,0,3,114500,Contract,Remote,IBM,Enterprise (5000+),Tokyo,Japan,2024-11-04,"IBM (Enterprise (5000+)) is hiring a Android Developer – Swift/CoreML to join our EdTech engineering team. You will profile and resolve performance, memory, and crash issues using MVI, SwiftUI, and Clean Architecture. We expect 4+ years of experience and a degree in M.Sc. Artificial Intelligence. Contract · Remote."
JOB08064,"DevOps Engineer, Cybersecurity Infrastructure",DevOps Engineer,Mid-Level,Cybersecurity,Pulumi/AWS,Flux CD | New Relic | Pulumi | Snyk | Python | Linux,Docker | Kubernetes | Terraform | CI/CD | Linux,5,B.Sc. Software Engineering,None,0,1,124500,Full-Time,Remote,N26,Mid-size (201–1000),Mumbai,India,2024-07-08,"At N26 (Mid-size (201–1000)), our Cybersecurity team is growing fast. We need a DevOps Engineer, Cybersecurity Infrastructure who thrives with Flux CD, New Relic, and Pulumi. You'll automate cloud infrastructure end-to-end in a collaborative, fast-paced environment. 5+ years exp · B.Sc. Software Engineering · Full-Time · Remote."
JOB08065,"Lead ML Engineer, Media & Advertising AI",Machine Learning Engineer,Lead,Media & Advertising,CUDA/PyTorch,LangChain | Vertex AI | CI/CD | Ray | TensorFlow | Tecton | MLflow | Airflow | HuggingFace | Git,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,14,B.Sc. Software Engineering,None,0,16,304500,Full-Time,Hybrid,Apple,Enterprise (5000+),Sydney,Australia,2024-02-08,"Shape the future of Media & Advertising at Apple. As a Lead ML Engineer, Media & Advertising AI you will build end-to-end training and model-serving pipelines with hands-on mastery of LangChain and Vertex AI. We value deep knowledge of CI/CD and a pragmatic, ownership-driven mindset. 14 years' experience required. B.Sc. Software Engineering preferred. Full-Time | Hybrid."
JOB08066,Senior Cloud DevOps Engineer – Azure/ArgoCD,DevOps Engineer,Senior,Travel & Hospitality,Azure/ArgoCD,OpenTelemetry | SonarQube | Kubernetes | Azure | New Relic | Go | Vault | Helm | Loki | Flux CD,Docker | Kubernetes | Terraform | CI/CD | Linux,8,B.Eng. Electrical Engineering,None,0,19,182000,Freelance,Remote,Palo Alto Networks,Enterprise (5000+),New York,USA,2024-08-14,"Palo Alto Networks (Enterprise (5000+)) is hiring a Senior Cloud DevOps Engineer – Azure/ArgoCD to join our Travel & Hospitality engineering team. You will improve system observability and reduce mean time to recovery using OpenTelemetry, SonarQube, and Kubernetes. We expect 8+ years of experience and a degree in B.Eng. Electrical Engineering. Freelance · Remote."
JOB08067,Senior Research Scientist – Python/Spark,Data Scientist,Senior,Automotive,Python/Spark,Statistics | Kedro | A/B Testing | Python | MLflow | Scikit-learn,Python | SQL | Machine Learning | Statistics | Feature Engineering,9,M.Sc. Data Science,Snowflake SnowPro Core | Databricks Certified ML Professional | AWS Certified ML Specialist | Microsoft Azure Data Scientist (DP-100) | dbt Analytics Engineer Certification,5,23,180000,Full-Time,Hybrid,Nubank,Large (1001–5000),Zurich,Switzerland,2024-07-27,"We're looking for a Senior Research Scientist – Python/Spark at Nubank to power our Automotive platform. Day-to-day, you'll deliver robust ML and analytics pipelines with deep expertise in Statistics and Kedro. You bring 9+ years, strong A/B Testing skills, and a M.Sc. Data Science (or equivalent). Full-Time | Hybrid | Large (1001–5000)."
JOB08068,ML Infrastructure Engineer (Ray/Dask),Machine Learning Engineer,Mid-Level,Telecommunications,Ray/Dask,Docker | Model Quantization | SQL | Vertex AI | Kubernetes | Kafka,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,4,Ph.D. Artificial Intelligence,AWS Certified ML Specialist | Deep Learning Specialization (Coursera),2,21,136000,Full-Time,Remote,Meta,Enterprise (5000+),Barcelona,Spain,2024-09-08,"Meta is scaling its Telecommunications infrastructure and needs a talented ML Infrastructure Engineer (Ray/Dask). Core stack: Docker, Model Quantization, SQL. You'll productionise and monitor ML models, partner cross-functionally, and set technical standards. 4+ yrs exp. Ph.D. Artificial Intelligence. Full-Time · Remote · Enterprise (5000+)."
JOB08069,Senior Python Backend Engineer – Ruby/Rails,Backend Developer,Senior,Travel & Hospitality,Ruby/Rails,Django | Microservices | Load Testing | Temporal | CQRS | Redis,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,9,B.Eng. Electronics & Communication,HashiCorp Vault Associate | Redis Certified Developer,2,13,181000,Contract,On-Site,Revolut,Large (1001–5000),Seoul,South Korea,2024-01-02,"At Revolut (Large (1001–5000)), our Travel & Hospitality team is growing fast. We need a Senior Python Backend Engineer – Ruby/Rails who thrives with Django, Microservices, and Load Testing. You'll own database interactions and data consistency in a collaborative, fast-paced environment. 9+ years exp · B.Eng. Electronics & Communication · Contract · On-Site."
JOB08070,Vulnerability Assessment Engineer – Tenable/Nessus,Cybersecurity Analyst,Mid-Level,Manufacturing,Tenable/Nessus,CrowdStrike | Nmap | Penetration Testing | Cortex XSOAR | Splunk | Threat Hunting | AWS Security | SOC 2 | Vulnerability Assessment | Tenable Nessus,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,5,Bootcamp + Self-Taught,GIAC GSEC | Splunk Core Certified User | AWS Security Specialty | CompTIA Security+,4,25,116500,Part-Time,On-Site,Airbnb,Large (1001–5000),Stockholm,Sweden,2024-08-02,"Join Airbnb's Manufacturing division as a Vulnerability Assessment Engineer – Tenable/Nessus. You'll develop SIEM detection rules and threat-hunting playbooks leveraging CrowdStrike, Nmap, and Penetration Testing across a high-scale, distributed environment. Required: 5 years' experience, Bootcamp + Self-Taught. Part-Time, On-Site."
JOB08071,"Senior Software Engineer, Insurance Platform",Software Engineer,Senior,Insurance,Full-Stack (React+Node),CI/CD | gRPC | GraphQL | Event Sourcing | OpenAPI | Rust | MySQL | CQRS | Redis | Kafka,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,7,B.Sc. Cognitive Science,CKA | Linux Foundation LFCS | AWS Certified Developer – Associate,3,8,171000,Full-Time,Remote,SAP,Enterprise (5000+),Zurich,Switzerland,2024-07-25,"SAP (Enterprise (5000+)) is hiring a Senior Software Engineer, Insurance Platform to join our Insurance engineering team. You will build and maintain high-performance distributed services using CI/CD, gRPC, and GraphQL. We expect 7+ years of experience and a degree in B.Sc. Cognitive Science. Full-Time · Remote."
JOB08072,Senior Azure Solutions Architect,Cloud Solutions Architect,Senior,Insurance,AWS/Well-Architected,BigQuery | Redshift | BGP | Event-Driven Architecture | SD-WAN | Serverless | Azure | Multi-Cloud | Networking | FinOps,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,9,Ph.D. Artificial Intelligence,Google Cloud Professional Architect | Google Cloud Networking Professional,2,14,204000,Full-Time,Hybrid,Okta,Large (1001–5000),Stockholm,Sweden,2025-04-15,"Okta (Large (1001–5000)) is hiring a Senior Azure Solutions Architect to join our Insurance engineering team. You will design multi-region, fault-tolerant cloud architectures using BigQuery, Redshift, and BGP. We expect 9+ years of experience and a degree in Ph.D. Artificial Intelligence. Full-Time · Hybrid."
JOB08073,Principal Go / Go/gRPC Backend Engineer,Backend Developer,Lead,Gaming,Go/gRPC,Go | DynamoDB | Auth (OAuth2/JWT) | Spring Boot | Observability | Gin | k6 | Docker | Redis,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,12,M.Sc. Data Science,OpenJS Node.js Application Developer | CKA | Microsoft Azure Developer (AZ-204) | Oracle Java SE Certified,4,15,248000,Full-Time,On-Site,N26,Mid-size (201–1000),Zurich,Switzerland,2024-03-21,"Shape the future of Gaming at N26. As a Principal Go / Go/gRPC Backend Engineer you will design and build RESTful, event-driven, and gRPC APIs with hands-on mastery of Go and DynamoDB. We value deep knowledge of Auth (OAuth2/JWT) and a pragmatic, ownership-driven mindset. 12 years' experience required. M.Sc. Data Science preferred. Full-Time | On-Site."
JOB08074,Senior Applied ML Engineer – MLOps/Kubernetes,Machine Learning Engineer,Senior,CleanTech,MLOps/Kubernetes,Python | SQL | LangChain | PyTorch | Feast | SageMaker,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,7,M.Sc. Cybersecurity,HuggingFace NLP Course | CKA,2,13,201000,Internship,Remote,MongoDB,Large (1001–5000),New York,USA,2024-08-03,"At MongoDB (Large (1001–5000)), our CleanTech team is growing fast. We need a Senior Applied ML Engineer – MLOps/Kubernetes who thrives with Python, SQL, and LangChain. You'll productionise and monitor ML models in a collaborative, fast-paced environment. 7+ years exp · M.Sc. Cybersecurity · Internship · Remote."
JOB08075,Staff AI/ML Engineer (EdTech),Machine Learning Engineer,Lead,EdTech,SageMaker/AWS,Feast | Kubeflow | Airflow | Tecton | Pinecone | LoRA / PEFT | ONNX,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,10,M.Sc. Machine Learning,NVIDIA Deep Learning Institute Certificate | Kubeflow Practitioner,2,15,276500,Full-Time,Remote,GitLab,Mid-size (201–1000),Seoul,South Korea,2024-04-04,"Join GitLab's EdTech division as a Staff AI/ML Engineer (EdTech). You'll deploy, monitor, and iterate on ML models in production leveraging Feast, Kubeflow, and Airflow across a high-scale, distributed environment. Required: 10 years' experience, M.Sc. Machine Learning. Full-Time, Remote."
JOB08076,Senior Site Reliability Engineer – CI/CD/GitHub Actions,DevOps Engineer,Senior,EdTech,CI/CD/GitHub Actions,eBPF | Go | Trivy | Jaeger | New Relic | ArgoCD | Kubernetes | Snyk | GitLab CI | GitHub Actions,Docker | Kubernetes | Terraform | CI/CD | Linux,8,B.Sc. Software Engineering,CKA (Kubernetes Administrator) | Red Hat RHCE | AWS Certified DevOps Engineer – Professional,3,12,185000,Full-Time,Remote,Adobe,Enterprise (5000+),Stockholm,Sweden,2025-01-04,"We're looking for a Senior Site Reliability Engineer – CI/CD/GitHub Actions at Adobe to power our EdTech platform. Day-to-day, you'll monitor and improve system availability with deep expertise in eBPF and Go. You bring 8+ years, strong Trivy skills, and a B.Sc. Software Engineering (or equivalent). Full-Time | Remote | Enterprise (5000+)."
JOB08077,"Associate ML Engineer, Healthcare AI",Machine Learning Engineer,Junior,Healthcare,Feature Store/Feast,Azure | SQL | Keras | Model Quantization | Git | AWS | MLflow | TensorFlow | Scikit-learn | Prometheus,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,2,M.Sc. Machine Learning,Deep Learning Specialization (Coursera) | AWS Certified ML Specialist,2,26,86000,Full-Time,On-Site,Spotify,Large (1001–5000),Hyderabad,India,2024-06-06,"We're looking for a Associate ML Engineer, Healthcare AI at Spotify to power our Healthcare platform. Day-to-day, you'll ensure model reliability and continuous improvement with deep expertise in Azure and SQL. You bring 2+ years, strong Keras skills, and a M.Sc. Machine Learning (or equivalent). Full-Time | On-Site | Large (1001–5000)."
JOB08078,Distinguished Microservices Engineer – Python/Kafka,Backend Developer,Principal / Staff,Energy,Python/Kafka,Rate Limiting | Microservices | GraphQL | NestJS | Temporal | Domain-Driven Design | Spring Boot | AWS | MySQL,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,15,Ph.D. Artificial Intelligence,Oracle Java SE Certified | HashiCorp Vault Associate | Microsoft Azure Developer (AZ-204),3,17,319000,Full-Time,On-Site,Grab,Large (1001–5000),Atlanta,USA,2024-02-19,"Join Grab's Energy division as a Distinguished Microservices Engineer – Python/Kafka. You'll ensure observability, reliability, and security across services leveraging Rate Limiting, Microservices, and GraphQL across a high-scale, distributed environment. Required: 15 years' experience, Ph.D. Artificial Intelligence. Full-Time, On-Site."
JOB08079,Senior Data Infrastructure Engineer – PostgreSQL/Aurora,Database Administrator,Senior,Real Estate,PostgreSQL/Aurora,pgBadger | MongoDB | SQL Tuning | MySQL | Partitioning | Replication | pt-query-digest,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,7,Bootcamp + Self-Taught,AWS Database Specialty | IBM Db2 Database Administrator,2,11,152500,Full-Time,Hybrid,Razorpay,Mid-size (201–1000),Denver,USA,2025-01-12,"At Razorpay (Mid-size (201–1000)), our Real Estate team is growing fast. We need a Senior Data Infrastructure Engineer – PostgreSQL/Aurora who thrives with pgBadger, MongoDB, and SQL Tuning. You'll ensure data integrity, performance, and availability in a collaborative, fast-paced environment. 7+ years exp · Bootcamp + Self-Taught · Full-Time · Hybrid."
JOB08080,Sr. AI/ML Engineer (Cybersecurity),Machine Learning Engineer,Senior,Cybersecurity,LLMs/LangChain,MLflow | Kubeflow | SageMaker | TensorFlow | AWS | Model Quantization | Git | Kafka,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,6,B.Sc. Software Engineering,MLflow Certified Practitioner | Databricks Certified ML Professional,2,9,193000,Full-Time,On-Site,Twilio,Mid-size (201–1000),Paris,France,2024-12-05,"Twilio (Mid-size (201–1000)) is hiring a Sr. AI/ML Engineer (Cybersecurity) to join our Cybersecurity engineering team. You will deploy, monitor, and iterate on ML models in production using MLflow, Kubeflow, and SageMaker. We expect 6+ years of experience and a degree in B.Sc. Software Engineering. Full-Time · On-Site."
JOB08081,Enterprise Cloud Architect (Multi-Cloud/Kubernetes),Cloud Solutions Architect,Mid-Level,Entertainment,Multi-Cloud/Kubernetes,Pulumi | Istio | SLO/SLA Design | Cloud Functions | Azure Landing Zone | AWS | AWS Control Tower | BGP | SD-WAN | ARM Templates,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,5,B.Sc. Computer Science,None,0,26,131000,Full-Time,Remote,HashiCorp,Mid-size (201–1000),Vancouver,Canada,2025-04-19,"HashiCorp (Mid-size (201–1000)) is hiring a Enterprise Cloud Architect (Multi-Cloud/Kubernetes) to join our Entertainment engineering team. You will lead cloud migration and application modernisation programmes using Pulumi, Istio, and SLO/SLA Design. We expect 5+ years of experience and a degree in B.Sc. Computer Science. Full-Time · Remote."
